author,id,text,title
Charles Dickens,1929,"“Pass this way, then.”",A Tale of Two Cities
Charles Dickens,1930,"Jacques Three, with his usual craving on him, and evidently disappointed by the dialogue taking a turn that did not seem to promise bloodshed, held by Defarge’s arm as he held by the turnkey’s. Their three heads had been close together during this brief discourse, and it had been as much as they could do to hear one another, even then: so tremendous was the noise of the living ocean, in its irruption into the Fortress, and its inundation of the courts and passages and staircases. All around outside, too, it beat the walls with a deep, hoarse roar, from which, occasionally, some partial shouts of tumult broke and leaped into the air like spray.",A Tale of Two Cities
Charles Dickens,1931,"Through gloomy vaults where the light of day had never shone, past hideous doors of dark dens and cages, down cavernous flights of steps, and again up steep rugged ascents of stone and brick, more like dry waterfalls than staircases, Defarge, the turnkey, and Jacques Three, linked hand and arm, went with all the speed they could make. Here and there, especially at first, the inundation started on them and swept by; but when they had done descending, and were winding and climbing up a tower, they were alone. Hemmed in here by the massive thickness of walls and arches, the storm within the fortress and without was only audible to them in a dull, subdued way, as if the noise out of which they had come had almost destroyed their sense of hearing.",A Tale of Two Cities
Charles Dickens,1932,"The turnkey stopped at a low door, put a key in a clashing lock, swung the door slowly open, and said, as they all bent their heads and passed in:",A Tale of Two Cities
Charles Dickens,1933,"“One hundred and five, North Tower!”",A Tale of Two Cities
Charles Dickens,1934,"There was a small, heavily-grated, unglazed window high in the wall, with a stone screen before it, so that the sky could be only seen by stooping low and looking up. There was a small chimney, heavily barred across, a few feet within. There was a heap of old feathery wood-ashes on the hearth. There was a stool, and table, and a straw bed. There were the four blackened walls, and a rusted iron ring in one of them.",A Tale of Two Cities
Charles Dickens,1935,"“Pass that torch slowly along these walls, that I may see them,” said Defarge to the turnkey.",A Tale of Two Cities
Charles Dickens,1936,"The man obeyed, and Defarge followed the light closely with his eyes.",A Tale of Two Cities
Charles Dickens,1937,"“Stop!--Look here, Jacques!”",A Tale of Two Cities
Charles Dickens,1938,"“A. M.!” croaked Jacques Three, as he read greedily.",A Tale of Two Cities
Charles Dickens,1939,"“Alexandre Manette,” said Defarge in his ear, following the letters with his swart forefinger, deeply engrained with gunpowder. “And here he wrote ‘a poor physician.’ And it was he, without doubt, who scratched a calendar on this stone. What is that in your hand? A crowbar? Give it me!”",A Tale of Two Cities
Charles Dickens,1940,"He had still the linstock of his gun in his own hand. He made a sudden exchange of the two instruments, and turning on the worm-eaten stool and table, beat them to pieces in a few blows.",A Tale of Two Cities
Charles Dickens,1941,"“Hold the light higher!” he said, wrathfully, to the turnkey. “Look among those fragments with care, Jacques. And see! Here is my knife,” throwing it to him; “rip open that bed, and search the straw. Hold the light higher, you!”",A Tale of Two Cities
Charles Dickens,1942,"With a menacing look at the turnkey he crawled upon the hearth, and, peering up the chimney, struck and prised at its sides with the crowbar, and worked at the iron grating across it. In a few minutes, some mortar and dust came dropping down, which he averted his face to avoid; and in it, and in the old wood-ashes, and in a crevice in the chimney into which his weapon had slipped or wrought itself, he groped with a cautious touch.",A Tale of Two Cities
Charles Dickens,1943,"“Nothing in the wood, and nothing in the straw, Jacques?”",A Tale of Two Cities
Charles Dickens,1944,“Nothing.”,A Tale of Two Cities
Charles Dickens,1945,"“Let us collect them together, in the middle of the cell. So! Light them, you!”",A Tale of Two Cities
Charles Dickens,1946,"The turnkey fired the little pile, which blazed high and hot. Stooping again to come out at the low-arched door, they left it burning, and retraced their way to the courtyard; seeming to recover their sense of hearing as they came down, until they were in the raging flood once more.",A Tale of Two Cities
Charles Dickens,1947,"They found it surging and tossing, in quest of Defarge himself. Saint Antoine was clamorous to have its wine-shop keeper foremost in the guard upon the governor who had defended the Bastille and shot the people. Otherwise, the governor would not be marched to the Hotel de Ville for judgment. Otherwise, the governor would escape, and the people’s blood (suddenly of some value, after many years of worthlessness) be unavenged.",A Tale of Two Cities
Charles Dickens,1948,"In the howling universe of passion and contention that seemed to encompass this grim old officer conspicuous in his grey coat and red decoration, there was but one quite steady figure, and that was a woman’s. “See, there is my husband!” she cried, pointing him out. “See Defarge!” She stood immovable close to the grim old officer, and remained immovable close to him; remained immovable close to him through the streets, as Defarge and the rest bore him along; remained immovable close to him when he was got near his destination, and began to be struck at from behind; remained immovable close to him when the long-gathering rain of stabs and blows fell heavy; was so close to him when he dropped dead under it, that, suddenly animated, she put her foot upon his neck, and with her cruel knife--long ready--hewed off his head.",A Tale of Two Cities
Charles Dickens,1949,"The hour was come, when Saint Antoine was to execute his horrible idea of hoisting up men for lamps to show what he could be and do. Saint Antoine’s blood was up, and the blood of tyranny and domination by the iron hand was down--down on the steps of the Hotel de Ville where the governor’s body lay--down on the sole of the shoe of Madame Defarge where she had trodden on the body to steady it for mutilation. “Lower the lamp yonder!” cried Saint Antoine, after glaring round for a new means of death; “here is one of his soldiers to be left on guard!” The swinging sentinel was posted, and the sea rushed on.",A Tale of Two Cities
